time,open,high,low,close,adj close,volume,sma5,sma20,rsi
2017-07-27T04:00:00.000Z,204.856003,206.444,201.259995,204.317993,204.317993,393283008,210.99646945865987,277.44754092000005,48.86079909061329
2017-07-28T04:00:00.000Z,204.324997,204.897003,192.304001,193.123001,193.123001,562571008,211.12108424919305,276.07668124,48.630810521981935
2017-07-29T04:00:00.000Z,193.341003,208.679001,179.647003,205.789001,205.789001,824355008,208.85207595116805,274.55772126,57.89705674864126
2017-07-30T04:00:00.000Z,206.735992,208.541,196.149002,197.977997,197.977997,596233984,208.17660707151109,271.76392122000004,59.35963014806862
2017-07-31T04:00:00.000Z,197.404999,203.871002,193.410995,203.871002,203.871002,569414016,206.84236937131524,269.02916108000005,52.79629275658184
2017-08-01T04:00:00.000Z,204.688004,227.744003,204.688004,226.768997,226.768997,1585330048,210.66126424324358,265.53474122,47.741385923668744
2017-08-02T04:00:00.000Z,227.005997,229.511993,218.117996,219.951996,219.951996,632606016,210.1033583466087,261.9830414,57.1875801610338
2017-08-03T04:00:00.000Z,220.179993,228.292007,219.888,225.341995,225.341995,557217024,212.78104686432007,259.30882112,49.18989791403739
2017-08-04T04:00:00.000Z,225.307999,227.621002,222.057007,223.072998,223.072998,539782976,214.8884252199988,256.5316208,52.12861199473566
2017-08-05T04:00:00.000Z,222.852005,256.506989,221.951996,256.506989,256.506989,1332999936,221.70957158478086,254.25722077999998,60.06658569550469
2017-08-06T04:00:00.000Z,256.419006,271.049011,252.852005,261.566986,261.566986,1482979968,231.3810562106727,251.90028048000005,63.113784405917414
2017-08-07T04:00:00.000Z,261.237,271.963013,256.688995,269.179993,269.179993,935726976,237.89246835825926,249.85472018000002,65.6394861511767
2017-08-08T04:00:00.000Z,269.100006,298.907013,266.79599,296.769012,296.769012,1502409984,250.45872282880006,248.38898042,79.67210883404317
2017-08-09T04:00:00.000Z,297.631989,318.716003,276.690002,296.027008,296.027008,2638579968,262.64569672769545,247.12942047999996,80.74421484457125
2017-08-10T04:00:00.000Z,296.960999,306.592987,289.925995,295.891998,295.891998,1076819968,268.37999459616265,246.30982025999998,80.62429508594496
2017-08-11T04:00:00.000Z,294.494995,309.209015,294.494995,308.864014,308.864014,953576000,277.20023189663243,245.7596805,88.25161729324157
2017-08-12T04:00:00.000Z,308.709991,317.559998,307.895996,310.601013,310.601013,1111650048,283.5758484951271,245.13692047999993,87.33684067525657
2017-08-13T04:00:00.000Z,310.365997,310.81601,289.313995,298.063995,298.063995,1369369984,290.96091210609416,244.62428009999994,84.4919420169235
2017-08-14T04:00:00.000Z,298.031006,306.807007,296.411987,300.096985,300.096985,864390976,293.46726798590214,244.56126007999995,84.06807305363643
2017-08-15T04:00:00.000Z,299.951996,300.408997,279.326996,289.817993,289.817993,1051800000,293.75921349150985,244.90378021999993,74.51226464740965
2017-08-16T04:00:00.000Z,289.819,303.412994,285.38501,302.266998,302.266998,967643008,299.1637058411367,245.08735991999998,80.65985854309272
2017-08-17T04:00:00.000Z,302.804993,311.028015,300.25,301.457001,301.457001,909494016,299.5227747818625,244.5579598999999,79.35198534013539
2017-08-18T04:00:00.000Z,301.696991,307.959991,292.498993,295.589996,295.589996,936160000,298.71809829003274,244.4120999,77.20944145169052
2017-08-19T04:00:00.000Z,296.181,301.666992,286.183014,297.470001,297.470001,860201984,300.20955334712585,244.4631802199999,70.1385338793726
2017-08-20T04:00:00.000Z,296.644012,301.428009,291.579987,301.428009,301.428009,571947008,300.68638053701886,244.9997201399999,69.81142994744337
2017-08-21T04:00:00.000Z,300.476013,347.049011,297.234009,321.591003,321.591003,2448969984,303.18461495776006,245.67180019999995,73.15975169548119
2017-08-22T04:00:00.000Z,321.054993,327.360992,297.912994,314.785004,314.785004,1336400000,305.77755606505474,246.30954007999992,59.752286402260225
2017-08-23T04:00:00.000Z,315.265991,324.209991,314.539001,317.519012,317.519012,811990016,306.74622429967366,247.1938601399999,61.38829669498037
2017-08-24T04:00:00.000Z,317.447998,327.959991,317.080994,325.610992,325.610992,697665024,312.19005500669954,248.33060023999994,64.52299683954816
2017-08-25T04:00:00.000Z,326.109009,336.39801,325.79599,331.915009,331.915009,760329024,316.02632984833286,249.55792019999998,62.049781442082136
2017-08-26T04:00:00.000Z,331.98999,334.984985,327.919006,333.881989,333.881989,514180992,318.8100055974016,251.31574003999995,62.14081106688241
2017-08-27T04:00:00.000Z,334.356995,347.893005,334.356995,347.893005,347.893005,633369984,324.87893547765,253.23966001999997,75.59192425880761
2017-08-28T04:00:00.000Z,350.042999,352.053986,338.407013,347.747009,347.747009,854318976,329.9837850232858,255.35186033999994,74.95654107312463
2017-08-29T04:00:00.000Z,347.964996,373.763,347.790009,370.666992,370.666992,1220029952,340.82665766298624,258.45806028,87.39304773743913
2017-08-30T04:00:00.000Z,369.472992,388.747986,361.971008,378.484985,378.484985,1333319936,347.4448374078388,262.0796798399999,86.82883035436019
2017-08-31T04:00:00.000Z,378.44101,386.139008,376.354004,383.041992,383.041992,706254016,354.93122066836486,265.12503963999995,88.04454167856592
2017-09-01T04:00:00.000Z,383.46701,390.044006,383.46701,387.740997,387.740997,874222016,362.5792631053133,268.68519954,93.44491481782313
2017-09-02T04:00:00.000Z,387.824005,389.352997,328.095001,348.984009,348.984009,1483600000,360.70632312326404,271.67163966,68.0204633569253
2017-09-03T04:00:00.000Z,350.229004,366.487,332.231995,347.484009,347.484009,986265984,358.3258638852327,275.20821985999993,66.39307314780308
2017-09-04T04:00:00.000Z,347.132996,347.132996,279.938995,295.17099,295.170990,1801689984,347.57541584267784,277.96437951999997,42.34752572717427
2017-09-05T04:00:00.000Z,297.566986,318.571991,268.285004,312.988007,312.988007,1551049984,340.63833882272513,280.35565973999996,49.51071502928942
2017-09-06T04:00:00.000Z,313.802002,334.65799,313.48999,334.338013,334.338013,1058830016,342.45454170223877,282.35459987999997,54.15795235076382
2017-09-07T04:00:00.000Z,333.519012,333.519012,319.938995,329.428009,329.428009,718624000,340.898548419771,284.9491,50.95871692870198
2017-09-08T04:00:00.000Z,329.635986,329.635986,285.157013,296.497009,296.497009,1098780032,332.6298716618369,286.3337402,42.153605335714964
2017-09-09T04:00:00.000Z,296.169006,299.890991,287.220001,294.404999,294.404999,528620992,325.6155869044301,287.85574032000005,41.25923135843797
2017-09-10T04:00:00.000Z,294.063995,294.764008,268.972992,288.747009,288.747009,698326016,313.03999645006087,289.0411605400001,36.40121969567036
2017-09-11T04:00:00.000Z,289.744995,300.687988,286.684998,294.532013,294.532013,571307008,309.1370731680487,290.41278072000006,38.074110225466406
2017-09-12T04:00:00.000Z,294.630005,311.195007,287.227997,291.463989,291.463989,753144000,298.58112177943815,291.74784052000007,30.51635214584836
2017-09-13T04:00:00.000Z,291.122009,291.122009,260.609985,277.112,277.112000,921692032,296.6786569650279,293.15588038000004,25.83930650379044
2017-09-14T04:00:00.000Z,276.587006,280.839996,213.908005,213.908005,213.908005,1184589952,282.99007587012875,293.35498042,18.496409783647138
2017-09-15T04:00:00.000Z,215.220993,258.654999,195.035004,250.464005,250.464005,1935699968,275.8258521147521,294.27790066,27.1428286754266
2017-09-16T04:00:00.000Z,250.865997,262.592987,238.223007,246.522003,246.522003,711737024,265.5451582910337,295.34588069999995,30.70235898213207
2017-09-17T04:00:00.000Z,245.848999,256.996002,235.240005,251.748993,251.748993,427452000,262.50514040367364,296.26508054,32.21894128657691
2017-09-18T04:00:00.000Z,252.227005,293.497009,252.227005,293.497009,293.497009,1127750016,267.9441115600922,298.17546078,49.6763878951816
2017-09-19T04:00:00.000Z,293.656006,295.768005,274.484009,282.803986,282.803986,646908992,271.6925365414247,299.75412046,43.99958359715514
2017-09-20T04:00:00.000Z,282.015015,290.885986,278.049011,283.742004,283.742004,421404000,273.6906468224103,300.89358059999995,39.05341431359072
2017-09-21T04:00:00.000Z,283.263,286.609985,255.016006,258.579987,258.579987,601265984,268.7422235020673,301.66614042000003,35.90684128990905
2017-09-22T04:00:00.000Z,258.114014,270.540009,256.217987,264.309998,264.309998,430080992,259.3726817922304,302.44550048,42.82037023036314
2017-09-23T04:00:00.000Z,264.598999,286.167999,261.119995,286.167999,286.167999,450934016,269.6382084985524,303.7074005,48.31154404531171
2017-09-24T04:00:00.000Z,286.213989,292.947998,278.131989,282.483002,282.483002,571411008,271.6780806466305,304.22692076000004,48.70550598732364
2017-09-25T04:00:00.000Z,282.217987,293.515015,281.876007,292.332001,292.332001,483160992,276.5104194393831,304.84222106000004,49.55286504993685
2017-09-26T04:00:00.000Z,292.346008,293.75,287.019989,287.437988,287.437988,345800992,284.29925700753415,305.20738096,49.18777591680013
2017-09-27T04:00:00.000Z,287.019989,308.015015,286.820007,306.46701,306.467010,550243968,287.29761435351554,305.40134092000005,55.8125255747078
2017-09-28T04:00:00.000Z,306.471008,307.197998,295.470001,299.154999,299.154999,501894016,289.79498992759557,305.46390074000004,71.67776454772968
2017-09-29T04:00:00.000Z,299.119995,299.924011,279.77301,291.46701,291.467010,541374976,286.7522051884391,305.37540098,62.22108979107159
2017-09-30T04:00:00.000Z,291.47699,303.963989,291.112,301.464996,301.464996,332439008,290.4638324085863,305.22742062000003,65.8053758398493
2017-10-01T04:00:00.000Z,301.546997,303.192993,295.061005,302.337006,302.337006,306184992,295.7721983597108,305.06214048,64.92658249513843
2017-10-02T04:00:00.000Z,302.481995,302.920013,294.582001,297.475006,297.475006,339443008,295.61816796274184,305.0503607,51.50033721405516
2017-10-03T04:00:00.000Z,297.483002,300.110992,288.132996,292.463013,292.463013,321680000,296.30904723904774,304.89768126,53.806091111064745
2017-10-04T04:00:00.000Z,292.753998,299.394012,290.894989,292.65799,292.657990,257906000,294.9219724855757,304.95448120000003,53.53399400786513
2017-10-05T04:00:00.000Z,292.77301,298.040985,288.839996,295.863007,295.863007,253747008,297.66421148736265,304.82640138,67.8920090874062
2017-10-06T04:00:00.000Z,295.154999,308.839996,294.947998,308.588013,308.588013,318664000,298.8675702863591,304.96902162,69.91204068793303
2017-10-07T04:00:00.000Z,308.891998,313.130005,304.975006,311.123993,311.123993,342204992,300.2869904126183,305.27970156,63.583415340401906
2017-10-08T04:00:00.000Z,311.05899,312.541992,308.028015,308.608002,308.608002,293167008,303.2930996955904,305.50246158000004,64.40298685034041
2017-10-09T04:00:00.000Z,308.666992,309.312988,288.184998,297.391998,297.391998,559467008,302.2299185574657,305.42174136000006,52.74820609111674
2017-10-10T04:00:00.000Z,297.601013,306.153992,293.173004,299.869995,299.869995,359705984,301.1053672524365,304.9873212,56.93410008343784
2017-10-11T04:00:00.000Z,301.181,304.390015,299.096008,303.455994,303.455994,264146000,300.9027942887373,304.76074100000005,47.97103972778786
2017-10-12T04:00:00.000Z,303.497986,309.151001,303.290009,304.135986,304.135986,527556992,301.5756020009421,304.49308048,53.6858554583533
2017-10-13T04:00:00.000Z,304.07901,348.596008,299.657013,338.756989,338.756989,1304359936,309.4420495006951,304.75600041999996,75.0206352873864
2017-10-14T04:00:00.000Z,338.85199,347.975006,334.697998,339.627991,339.627991,516561984,317.18715919466246,304.91026006,72.3502242829459
2017-10-15T04:00:00.000Z,339.528992,342.71701,320.427002,336.595001,336.595001,635406976,321.40910102958344,304.9645203,69.56795728420205
2017-10-16T04:00:00.000Z,336.710999,349.345001,332.041992,333.384003,333.384003,692884992,323.46639082797833,304.67434025999995,70.9052909841048
2017-10-17T04:00:00.000Z,333.484009,333.484009,311.786987,317.082001,317.082001,509924000,320.6841262882637,304.0610401,62.66735201470321
2017-10-18T04:00:00.000Z,316.944,317.235992,290.635986,314.319,314.319000,606113984,319.74369215794184,302.9340802599999,60.85841307612
2017-10-19T04:00:00.000Z,314.537994,316.713989,305.828003,308.088013,308.088013,349830016,317.8938609647438,301.52614081999997,55.947810969211794
2017-10-20T04:00:00.000Z,308.04599,311.437988,303.493988,304.006012,304.006012,396672992,315.2075581530932,299.9454212199999,47.56602661325682
2017-10-21T04:00:00.000Z,303.571991,303.929993,291.768005,300.187012,300.187012,408014016,316.8502012862158,298.19434151999997,44.268368401892445
2017-10-22T04:00:00.000Z,300.549011,305.502014,292.813995,295.446014,295.446014,327387008,312.68626773849616,297.12358162,43.25952459950057
2017-10-23T04:00:00.000Z,295.096008,295.747986,277.575012,286.950012,286.950012,482336000,307.1319355639502,295.9129016799999,44.49923663504463
2017-10-24T04:00:00.000Z,287.119995,311.958008,282.65799,298.328003,298.328003,684281024,304.9401761949876,295.9760419399999,49.257329211370276
2017-10-25T04:00:00.000Z,298.437012,301.848999,290.717987,297.924988,297.924988,325040000,301.34912088569865,295.67478155999993,47.25183741126565
2017-10-26T04:00:00.000Z,298.022003,301.06601,295.222992,296.527008,296.527008,270272992,300.0138545918772,294.9185614599999,46.24614931952442
2017-10-27T04:00:00.000Z,296.507996,299.256012,294.05899,297.423004,297.423004,257168992,298.6593755551643,294.27846135999994,19.438359446635815
2017-10-28T04:00:00.000Z,297.915009,300.356995,293.584991,296.298004,296.298004,264424000,297.6392243442176,294.2744812599999,18.082433265784132
2017-10-29T04:00:00.000Z,296.381012,313.755005,296.381012,305.088013,305.088013,551752000,298.6164045721421,294.4881415399999,28.60596417626512
2017-10-30T04:00:00.000Z,304.782013,310.496002,304.35199,307.751007,307.751007,331441984,299.80699907770116,294.86822149999995,32.46404667228262
2017-10-31T04:00:00.000Z,307.377991,310.548004,305.878998,305.878998,305.878998,369583008,299.8810847766375,295.09516119999995,40.450409800313146
2017-11-01T04:00:00.000Z,305.761993,306.401001,290.583008,291.694,291.694000,553864000,299.7707959225345,295.09976141999994,33.85749906748072
2017-11-02T04:00:00.000Z,290.725006,293.907013,281.171997,287.428986,287.428986,904900992,297.2483421803777,295.30610113999995,34.83474162284453
2017-11-03T04:00:00.000Z,288.497009,308.312988,287.692993,305.710999,305.710999,646339968,298.75323984491274,297.14216102,51.035672740906286
2017-11-04T04:00:00.000Z,305.480988,305.480988,295.802002,300.468994,300.468994,416479008,299.21664922334725,298.14226080000003,50.16837556079809
2017-11-05T04:00:00.000Z,300.036987,301.371002,295.117004,296.263,296.263000,337657984,298.4749244346778,299.13708074000004,50.49097114434414
2017-11-06T05:00:00.000Z,296.427002,305.415009,293.71701,298.891998,298.891998,579358976,299.7381141848218,300.07994084000006,57.72104347975409
2017-11-07T05:00:00.000Z,298.567993,304.84201,290.766998,294.658997,294.658997,540766016,299.0797117522151,300.10318060000003,47.38633928329479
2017-11-08T05:00:00.000Z,294.270996,318.701996,293.102997,309.070007,309.070007,967955968,300.82651400699655,300.6285010200001,56.618416463926906
2017-11-09T05:00:00.000Z,308.644989,329.451996,307.056,320.884003,320.884003,893249984,302.93413360235263,301.3713410000001,62.8719021037238
2017-11-10T05:00:00.000Z,320.67099,324.717987,294.541992,299.252991,299.252991,885985984,301.62546459291394,302.1848010800001,50.793245725612735
2017-11-11T05:00:00.000Z,298.585999,319.453003,298.191986,314.681,314.681000,842300992,306.6903419224577,303.1922211200001,57.08941204045053
2017-11-12T05:00:00.000Z,314.690002,319.153015,298.513,307.90799,307.907990,1613479936,306.2303015367015,303.6270209400001,51.104711757080075
2017-11-13T05:00:00.000Z,307.024994,328.415009,307.024994,316.716003,316.716003,1041889984,307.7629228706996,304.31168096000005,53.350671818782544
2017-11-14T05:00:00.000Z,316.763,340.177002,316.763,337.631012,337.631012,1069680000,314.0893988350362,305.21766118000005,60.38855562771353
2017-11-15T05:00:00.000Z,337.963989,340.911987,329.812988,333.356995,333.356995,722665984,317.37477429118724,306.1360413200001,64.57654258782875
2017-11-16T05:00:00.000Z,333.442993,336.158997,323.605988,330.924011,330.924011,797254016,322.0188346533351,306.6251813400001,65.41512312623607
2017-11-17T05:00:00.000Z,330.166992,334.963989,327.52301,332.394012,332.394012,621732992,325.6795178243892,307.2899616000001,60.73615695692933
2017-11-18T05:00:00.000Z,331.980011,349.615997,327.687012,347.612,347.612000,649638976,327.16274897453064,308.41286140000005,67.55882662432515
2017-11-19T05:00:00.000Z,347.401001,371.290985,344.73999,354.385986,354.385986,1181529984,334.678108695168,309.47128119999996,71.24206809225637
2017-11-20T05:00:00.000Z,354.093994,372.136993,353.289001,366.730011,366.730011,807027008,340.17943114221316,310.75914129999995,73.14878750477023
2017-11-21T05:00:00.000Z,367.442993,372.470001,350.692993,360.401001,360.401001,949912000,345.405936606825,312.0176612,72.11717411821812
2017-11-22T05:00:00.000Z,360.312012,381.420013,360.147003,380.652008,380.652008,800819008,355.26231587453964,313.7814411,73.17138517899028
2017-11-23T05:00:00.000Z,381.438995,425.548004,376.088013,410.165985,410.165985,1845680000,365.6694008484583,316.13160099999993,75.92963520043628
2017-11-24T05:00:00.000Z,412.501007,480.972992,402.757996,474.911011,474.911011,2292829952,387.1911732940263,319.71256108,90.79831690715339
2017-11-25T05:00:00.000Z,475.675995,485.191986,461.053009,466.276001,466.276001,1422080000,403.2054390295988,322.86632084,86.35667061357404
2017-11-26T05:00:00.000Z,465.973999,472.722992,451.605988,471.329987,471.329987,1197779968,418.8728723977703,326.07044071999997,89.51896030624555
2017-11-27T05:00:00.000Z,471.531006,493.404999,468.484985,480.355011,480.355011,1396480000,432.0784891286401,329.5053808999999,89.52994923931445
2017-11-28T05:00:00.000Z,480.518005,482.480011,466.346985,472.902008,472.902008,1346499968,441.8999798927873,333.0155810999999,84.95030597608785
2017-11-29T05:00:00.000Z,473.281006,522.307007,425.071014,427.52301,427.523010,2675940096,438.1751205715407,335.56864139999993,70.06742809053763
2017-11-30T05:00:00.000Z,431.214996,465.497009,401.243011,447.114014,447.114014,1903040000,442.68094340648463,338.44180179999995,73.07352833678034
2017-12-01T05:00:00.000Z,445.209015,472.609009,428.312012,466.540009,466.540009,1247879936,451.41405546237195,341.68988225999993,74.8659769117696
2017-12-02T05:00:00.000Z,466.851013,476.239014,456.653015,463.449005,463.449005,943649984,462.5109756589185,344.1837225799999,72.48292585890773
2017-12-03T05:00:00.000Z,463.704987,482.813995,451.85199,465.852997,465.852997,990556992,462.0204085036775,346.70822269999996,72.0080840286797
2017-12-04T05:00:00.000Z,466.053986,474.777008,453.312012,470.20401,470.204010,1005550016,464.3354633212059,349.38040288000013,71.09578433384398
2017-12-05T05:00:00.000Z,470.294006,473.558014,457.660004,463.281006,463.281006,1216720000,465.33589007339015,351.9783429400002,70.9240054598798
2017-12-06T05:00:00.000Z,462.604004,462.708008,420.209991,428.588013,428.588013,1998259968,456.98598952927506,354.20846318,59.20840306340885
2017-12-07T05:00:00.000Z,426.368988,441.397003,414.411011,434.40799,434.407990,2129570048,446.37972361294345,356.61024298000007,55.12320935553882
2017-12-08T05:00:00.000Z,434.989014,466.062012,422.367004,456.031006,456.031006,2336379904,450.9394401364737,359.56910284,45.120639292843535
2017-12-09T05:00:00.000Z,457.343994,504.147003,456.252991,473.502014,473.502014,2003849984,458.0592678222183,362.95902287999996,51.78592919388248
2017-12-10T05:00:00.000Z,472.789001,472.789001,429.514008,441.721008,441.721008,1404179968,454.37674832365576,365.7897028,43.536033502743116
2017-12-11T05:00:00.000Z,440.358002,516.968994,439.104004,515.135986,515.135986,1771440000,466.85125420329484,370.1835022400001,55.92680415969286
2017-12-12T05:00:00.000Z,522.286011,657.317993,504.493988,651.43103,651.431030,5179829760,504.3511924419943,377.47312260000007,71.13955147274176
2017-12-13T05:00:00.000Z,644.906006,747.992981,597.797974,702.767029,702.767029,4524539904,543.1051698857806,385.56190312000007,82.13815302751144
2017-12-14T05:00:00.000Z,700.593994,753.120972,664.989014,695.815979,695.815979,3821580032,568.9909170106447,393.51972294,79.9222674001176
2017-12-15T05:00:00.000Z,696.375977,697.132019,621.060974,684.447998,684.447998,2758710016,592.863477298468,401.2781427399999,76.73572889850762
2017-12-16T05:00:00.000Z,686.192017,718.38501,680.786011,696.208984,696.208984,2165690112,616.4347707188019,409.2538623399999,77.96304983213675
2017-12-17T05:00:00.000Z,696.237,735.825012,696.237,719.974976,719.974976,2147389952,639.4877307746715,417.7274017799999,79.03892453313316
2017-12-18T05:00:00.000Z,721.731995,803.927979,689.231018,794.64502,794.645020,3249230080,666.2536142008629,427.5185419199999,81.94115065890537
2017-12-19T05:00:00.000Z,793.901001,881.94397,785.34198,826.822998,826.822998,4096549888,708.2210825090203,437.89998173999993,84.09518507197217
2017-12-20T05:00:00.000Z,827.515991,845.062012,756.004028,819.085999,819.085999,3969939968,748.6872769505563,448.1641217599999,88.57364109972266
2017-12-21T05:00:00.000Z,820.236023,880.54303,792.689026,821.062988,821.062988,3569060096,770.0526203108353,458.7515015199999,88.48622557320842
2017-12-22T05:00:00.000Z,822.643005,827.682983,543.762024,674.859985,674.859985,4977710080,750.0811391104539,466.5001215,67.45300825985674
2017-12-23T05:00:00.000Z,681.315979,763.89502,679.731018,719.387024,719.387024,2480339968,742.416531506596,474.77364200000005,68.79955172775217
2017-12-24T05:00:00.000Z,721.768982,721.768982,614.921997,694.14801,694.148010,2300549888,734.3413600252367,482.6472223200001,69.49474799088725
2017-12-25T05:00:00.000Z,698.869995,782.520996,698.869995,765.833984,765.833984,2491760128,743.8297022700956,492.03864200000004,69.41306271081694
2017-12-26T05:00:00.000Z,763.369995,786.789978,760.934998,773.835999,773.835999,2201159936,759.8530052714166,501.53752202000004,61.82882851943426
2017-12-27T05:00:00.000Z,774.969971,789.252991,738.413025,762.84198,762.841980,2100029952,764.7696553159273,510.90118168000004,56.29638478133745
2017-12-28T05:00:00.000Z,762.208008,763.31897,701.187012,737.02301,737.023010,2389149952,758.1818838254235,519.46024174,54.15454600684449
2017-12-29T05:00:00.000Z,740.388977,770.117004,729.607971,753.59198,753.591980,2648969984,757.5292500321999,528.11440128,56.89883453965989
2017-12-30T05:00:00.000Z,753.815002,753.815002,685.231018,717.257019,717.257019,3187780096,729.8517689363226,536.4744818400001,52.00189806404129
2017-12-31T05:00:00.000Z,712.211975,760.348022,710.119019,756.732971,756.732971,2554269952,741.2043273582055,545.3155212600001,53.394642153865966
2018-01-01T05:00:00.000Z,755.757019,782.530029,742.004028,772.640991,772.640991,2595760128,744.1041369705242,554.6101812800001,47.72049793616139
2018-01-02T05:00:00.000Z,772.346008,914.830017,772.346008,884.44397,884.443970,5783349760,781.7936321361665,565.96474062,55.12391461810646
2018-01-03T05:00:00.000Z,886,974.471008,868.450989,962.719971,962.719971,5093159936,819.0529121816553,578.4665198000001,61.348831831770774
2018-01-04T05:00:00.000Z,961.713013,1045.079956,946.085999,980.921997,980.921997,6502859776,849.9511368935555,591.4178198400001,62.31505526163782
2018-01-05T05:00:00.000Z,975.75,1075.390015,956.325012,997.719971,997.719971,6683149824,876.0395402221442,604.75373904,81.06610031615449
2018-01-06T05:00:00.000Z,995.153992,1060.709961,994.622009,1041.680054,1041.680054,4662219776,911.3914924864157,618.9394598800001,81.04541957764145
2018-01-07T05:00:00.000Z,1043.01001,1153.170044,1043.01001,1153.170044,1153.170044,5569880064,954.870406876744,635.0506207600001,87.9157801394333
2018-01-08T05:00:00.000Z,1158.26001,1266.930054,1016.049988,1148.530029,1148.530029,8450970112,998.9007038894722,650.9335016200001,85.54857607067505
2018-01-09T05:00:00.000Z,1146,1320.97998,1145.48999,1299.73999,1299.739990,7965459968,1061.2036994129564,669.5937012,88.5854355201171
2018-01-10T05:00:00.000Z,1300.339966,1417.380005,1226.599976,1255.819946,1255.819946,9214950400,1115.132890555377,687.5020801000002,84.50264998214335
2018-01-11T05:00:00.000Z,1268.089966,1337.300049,1135.170044,1154.930054,1154.930054,7235899904,1133.5983502554473,702.9876410200002,76.46733938251373
2018-01-12T05:00:00.000Z,1158.290039,1296.040039,1120.089966,1273.199951,1273.199951,5222300160,1163.9617049790747,720.2483203400001,79.15287914012714
2018-01-13T05:00:00.000Z,1270.469971,1432.880005,1270.469971,1396.420044,1396.420044,5746760192,1212.7079586885432,738.6785010000001,84.71980208283674
2018-01-14T05:00:00.000Z,1397.47998,1400.560059,1286.209961,1366.77002,1366.770020,4841630208,1249.4205934137858,756.6883813800002,81.5024652863942
2018-01-15T05:00:00.000Z,1365.209961,1390.589966,1290.599976,1291.920044,1291.920044,4781100032,1272.8844166835715,773.1001825200001,75.27695152204515
2018-01-16T05:00:00.000Z,1292.630005,1292.630005,875.544983,1053.689941,1053.689941,8405139968,1228.4227492756713,784.5668811199998,57.33551834031208
2018-01-17T05:00:00.000Z,1061.339966,1090.22998,780.921997,1014.25,1014.250000,8545160192,1205.8832568369257,795.39384096,52.31124035100195
2018-01-18T05:00:00.000Z,1016.440002,1100.310059,967.758972,1036.280029,1036.280029,5938319872,1166.0677627502007,807.56898134,52.47443813198518
2018-01-19T05:00:00.000Z,1028.819946,1093.219971,1003.710022,1039.099976,1039.099976,4084450048,1127.1329933177549,819.4087005799998,51.873042547994075
2018-01-20T05:00:00.000Z,1044.949951,1167.109985,1044.949951,1155.150024,1155.150024,3975190016,1148.610316320338,833.1809008800001,54.821492715163224
2018-01-21T05:00:00.000Z,1155.680054,1155.680054,1021.5,1049.579956,1049.579956,3378089984,1145.3425651826792,844.9035199000001,45.57606041058577
2018-01-22T05:00:00.000Z,1055.349976,1089.099976,930.741028,1003.26001,1003.260010,3810099968,1112.946495289718,855.6516601599999,44.00933537678408
2018-01-23T05:00:00.000Z,1004.169983,1023.22998,920.539978,986.229004,986.229004,3556699904,1077.5568033121997,865.9721600400001,35.4625985967829
2018-01-24T05:00:00.000Z,987.47699,1062.439941,965.807983,1058.780029,1058.780029,3944039936,1041.826745283894,877.8821405,41.099647586278195
2018-01-25T05:00:00.000Z,1063.219971,1104.660034,1034.73999,1056.030029,1056.030029,4050190080,1039.3738627536413,890.43098082,45.098048195646875
2018-01-26T05:00:00.000Z,1052.699951,1080.599976,996.783997,1055.170044,1055.170044,3617690112,1045.489919443067,902.8462218999999,37.76998490633863
2018-01-27T05:00:00.000Z,1055.75,1121.97998,1042.119995,1107.069946,1107.069946,3002870016,1058.184411633874,915.8670007000001,32.35782011384646
2018-01-28T05:00:00.000Z,1111.780029,1257.77002,1111.780029,1246.01001,1246.010010,5372329984,1111.3255050839502,931.3171606199999,43.50292977169096
2018-01-29T05:00:00.000Z,1246.699951,1256.699951,1169.079956,1182.359985,1182.359985,3715079936,1111.3630263953946,946.1299401599999,44.03360001068418
2018-01-30T05:00:00.000Z,1184.130005,1184.630005,1058.969971,1071.130005,1071.130005,4107859968,1097.099464203113,957.24982054,51.10220824766613
2018-01-31T05:00:00.000Z,1071.089966,1128.660034,1034.5,1118.310059,1118.310059,3757560064,1099.0557202316163,966.58740112,56.512854758881126
2018-02-01T05:00:00.000Z,1119.369995,1161.349976,984.81897,1036.790039,1036.790039,5261680128,1096.3402177248643,973.2678613200001,50.029707979664344
2018-02-02T05:00:00.000Z,1035.77002,1035.77002,757.97998,915.784973,915.784973,6713290240,1059.8600700278914,977.6672412000001,43.68623750922999
2018-02-03T05:00:00.000Z,919.210999,991.942993,847.690002,964.018982,964.018982,3243480064,1040.576427189499,983.2586608800002,39.48374671929405
2018-02-04T05:00:00.000Z,964.666992,969.031982,805.064026,834.682007,834.682007,2997090048,1006.3634300814622,986.0281213400003,38.47742132698806
2018-02-05T05:00:00.000Z,834.958008,856.645996,644.598999,697.950989,697.950989,4269530112,963.3291615834245,985.5876416000002,35.07658072156357
2018-02-06T05:00:00.000Z,707.737,796.439026,574.419006,793.122009,793.122009,6518269952,920.7447693240963,985.5571813800001,41.230852755381925
2018-02-07T05:00:00.000Z,790.427979,851.200012,723.432983,757.067993,757.067993,3896179968,873.0803788581916,984.1620812800002,35.82928950955905
2018-02-08T05:00:00.000Z,755.843018,845.085999,755.843018,817.807007,817.807007,3708189952,868.3581041413506,984.1365014400003,39.389213024973
2018-02-09T05:00:00.000Z,818.47998,884.004028,788.833984,883.86499,883.864990,2495820032,860.518049442166,985.3925414800002,42.78866860999621
